log_id,timestamp,level,module,message
LOG0003151,2026-03-10 02:38:50,ERROR,auth,Account locked after 5 failed attempts: user_id=USR1404
LOG0005558,2026-03-10 02:40:05,ERROR,api_gateway,Circuit breaker OPEN for service: user-service
LOG0008175,2026-03-10 02:41:30,ERROR,database,Deadlock detected on table=orders: txn_id=TXN89829
LOG0004801,2026-03-10 02:43:41,INFO,database,Cache hit ratio: 41% for last 5 minutes
LOG0003192,2026-03-10 02:43:55,ERROR,database,Replication lag exceeded threshold: 1605ms behind primary
LOG0004960,2026-03-10 02:47:22,INFO,payment,Invoice generated: invoice_id=INV12877
LOG0001108,2026-03-10 02:50:17,INFO,auth,User logout: user_id=USR2529
LOG0005468,2026-03-10 02:50:39,INFO,payment,Currency conversion: USD→IDR for order_id=ORD59614
LOG0004728,2026-03-10 02:54:51,INFO,payment,Currency conversion: USD→IDR for order_id=ORD72924
LOG0005518,2026-03-10 02:56:32,WARNING,payment,High transaction volume: 51 TPS (threshold: 50 TPS)
LOG0000973,2026-03-10 02:57:22,INFO,api_gateway,Request routed to service: order-service in 2342ms
LOG0005370,2026-03-10 02:57:26,INFO,database,Connection pool: 29/20 active connections
LOG0000922,2026-03-10 02:58:56,WARNING,api_gateway,Rate limit approaching for client_id=CLI943: 97/100 req/min
LOG0008673,2026-03-10 02:58:58,WARNING,payment,High transaction volume: 50 TPS (threshold: 50 TPS)
LOG0005962,2026-03-10 03:01:31,INFO,database,Cache hit ratio: 94% for last 5 minutes
LOG0001347,2026-03-10 03:04:49,INFO,database,Backup snapshot completed successfully
LOG0003131,2026-03-10 03:09:41,INFO,payment,Subscription renewed: user_id=USR1078
LOG0003188,2026-03-10 03:13:19,INFO,database,Transaction committed: txn_id=TXN81321
LOG0005834,2026-03-10 03:13:49,INFO,database,Transaction committed: txn_id=TXN89359
LOG0005680,2026-03-10 03:14:47,WARNING,auth,Password reset requested for user_id=USR6887
LOG0002649,2026-03-10 03:15:51,ERROR,auth,Invalid credentials for user_id=USR3671
LOG0008279,2026-03-10 03:23:27,INFO,auth,Token generated for user_id=USR9216
LOG0009647,2026-03-10 03:27:30,INFO,database,Cache hit ratio: 20% for last 5 minutes
LOG0008185,2026-03-10 03:35:43,INFO,api_gateway,PUT /api/v1/profile responded 200 in 1880ms
LOG0002808,2026-03-10 03:37:47,WARNING,auth,Password reset requested for user_id=USR5024
LOG0000287,2026-03-10 03:37:53,WARNING,database,Long-running transaction detected: txn_id=TXN47277 (2898ms)
LOG0002139,2026-03-10 03:38:23,INFO,api_gateway,POST /api/v1/orders responded 201 in 2794ms
LOG0000882,2026-03-10 03:41:53,INFO,database,Transaction committed: txn_id=TXN29121
LOG0007143,2026-03-10 03:45:49,INFO,payment,Webhook received from payment provider: status=SUCCESS
LOG0004954,2026-03-10 03:47:20,WARNING,database,Slow query detected: 3872ms on table=logs
LOG0005772,2026-03-10 03:50:34,INFO,api_gateway,POST /api/v1/orders responded 201 in 232ms
LOG0003242,2026-03-10 03:59:02,ERROR,payment,Currency conversion error for order_id=ORD73653
LOG0009587,2026-03-10 04:02:28,INFO,api_gateway,DELETE /api/v1/item/INV21954 responded 204 in 2476ms
LOG0005666,2026-03-10 04:05:06,INFO,api_gateway,Request routed to service: user-service in 1371ms
LOG0007730,2026-03-10 04:08:33,INFO,payment,Payment gateway responded OK in 3743ms
LOG0008381,2026-03-10 04:10:33,ERROR,payment,Payment failed: order_id=ORD70238 reason=insufficient_funds
LOG0007863,2026-03-10 04:11:05,INFO,payment,Currency conversion: USD→IDR for order_id=ORD99949
LOG0009413,2026-03-10 04:11:44,INFO,auth,Token generated for user_id=USR6700
LOG0007651,2026-03-10 04:13:12,INFO,api_gateway,Rate limit check passed for client_id=CLI764
LOG0009210,2026-03-10 04:14:32,INFO,api_gateway,Rate limit check passed for client_id=CLI938
LOG0000940,2026-03-10 04:18:34,WARNING,database,Long-running transaction detected: txn_id=TXN86869 (2465ms)
LOG0008257,2026-03-10 04:22:56,INFO,api_gateway,PUT /api/v1/profile responded 200 in 4384ms
LOG0007634,2026-03-10 04:32:01,INFO,auth,Session created: session_id=SESS80705
LOG0005913,2026-03-10 04:33:32,INFO,api_gateway,POST /api/v1/orders responded 201 in 425ms
LOG0000764,2026-03-10 04:36:03,INFO,api_gateway,POST /api/v1/orders responded 201 in 3911ms
LOG0004202,2026-03-10 04:40:12,INFO,api_gateway,GET /api/v1/products responded 200 in 1338ms
LOG0001210,2026-03-10 04:41:05,WARNING,database,Table=orders approaching max size: 52% capacity
LOG0006595,2026-03-10 04:43:05,WARNING,auth,Token expiring soon for user_id=USR4261
LOG0000568,2026-03-10 04:43:23,INFO,payment,Subscription renewed: user_id=USR6738
LOG0002305,2026-03-10 04:43:23,INFO,database,Index hit on table=products query (226ms)
LOG0003934,2026-03-10 04:43:30,INFO,payment,Invoice generated: invoice_id=INV77750
LOG0003477,2026-03-10 04:44:56,INFO,payment,Webhook received from payment provider: status=SUCCESS
LOG0001945,2026-03-10 04:45:25,INFO,payment,Currency conversion: USD→IDR for order_id=ORD33959
LOG0001543,2026-03-10 04:47:18,WARNING,database,Connection pool usage high: 1/20 connections
LOG0001121,2026-03-10 04:47:19,INFO,auth,Session created: session_id=SESS49892
LOG0004382,2026-03-10 04:47:23,ERROR,api_gateway,Invalid request schema on POST /api/v1/orders
LOG0004737,2026-03-10 04:48:07,INFO,database,Query executed: SELECT users WHERE id=USR7194 (812ms)
LOG0009754,2026-03-10 04:48:12,WARNING,auth,Unusual login location detected: user_id=USR8634
LOG0004317,2026-03-10 04:48:44,INFO,payment,"Refund issued: order_id=ORD39220 amount=Rp53,000"
LOG0002067,2026-03-10 04:49:15,INFO,payment,Subscription renewed: user_id=USR6369
LOG0003499,2026-03-10 04:55:09,INFO,auth,Session created: session_id=SESS57939
LOG0006665,2026-03-10 04:56:52,INFO,api_gateway,GET /api/v1/users responded 200 in 598ms
LOG0007096,2026-03-10 05:05:28,ERROR,auth,JWT signature mismatch for user_id=USR4660
LOG0005123,2026-03-10 05:05:52,INFO,payment,Subscription renewed: user_id=USR9601
LOG0003332,2026-03-10 05:09:07,INFO,api_gateway,Rate limit check passed for client_id=CLI534
LOG0006707,2026-03-10 05:09:10,WARNING,auth,Token expiring soon for user_id=USR9574
LOG0006825,2026-03-10 05:10:12,INFO,auth,User registered successfully: user_id=USR5652
LOG0005118,2026-03-10 05:17:44,INFO,auth,Session created: session_id=SESS60694
LOG0008649,2026-03-10 05:21:30,INFO,payment,Invoice generated: invoice_id=INV17972
LOG0002289,2026-03-10 05:23:44,WARNING,api_gateway,Rate limit approaching for client_id=CLI586: 97/100 req/min
LOG0000164,2026-03-10 05:24:03,INFO,api_gateway,PUT /api/v1/profile responded 200 in 1571ms
LOG0007017,2026-03-10 05:25:31,WARNING,api_gateway,Rate limit approaching for client_id=CLI169: 57/100 req/min
LOG0001174,2026-03-10 05:30:34,INFO,api_gateway,GET /api/v1/users responded 200 in 447ms
LOG0007577,2026-03-10 05:32:30,INFO,database,Backup snapshot completed successfully
LOG0008160,2026-03-10 05:33:26,INFO,api_gateway,GET /api/v1/products responded 200 in 2948ms
LOG0009934,2026-03-10 05:33:55,INFO,api_gateway,PUT /api/v1/profile responded 200 in 3117ms
LOG0005464,2026-03-10 05:34:16,INFO,api_gateway,POST /api/v1/orders responded 201 in 1769ms
LOG0007272,2026-03-10 05:41:22,INFO,api_gateway,Rate limit check passed for client_id=CLI316
LOG0000377,2026-03-10 05:45:03,INFO,database,Index hit on table=products query (1401ms)
LOG0009782,2026-03-10 05:45:08,INFO,api_gateway,Request routed to service: order-service in 2256ms
LOG0000616,2026-03-10 05:46:26,INFO,api_gateway,GET /api/v1/users responded 200 in 4126ms
LOG0000376,2026-03-10 05:48:21,INFO,api_gateway,POST /api/v1/orders responded 201 in 3907ms
LOG0001282,2026-03-10 05:50:30,INFO,database,Backup snapshot completed successfully
LOG0008094,2026-03-10 05:51:14,INFO,database,Query executed: SELECT users WHERE id=USR7656 (3609ms)
LOG0003217,2026-03-10 05:51:55,INFO,database,INSERT INTO orders completed (4079ms)
LOG0008913,2026-03-10 05:55:13,INFO,api_gateway,PUT /api/v1/profile responded 200 in 2601ms
LOG0006207,2026-03-10 05:57:10,INFO,payment,"Refund issued: order_id=ORD11186 amount=Rp7,574,000"
LOG0006694,2026-03-10 05:58:35,INFO,api_gateway,Rate limit check passed for client_id=CLI490
LOG0001557,2026-03-10 06:00:04,INFO,auth,User login successful: user_id=USR3197
LOG0006944,2026-03-10 06:00:05,WARNING,database,Slow query detected: 3856ms on table=logs
LOG0002083,2026-03-10 06:04:42,WARNING,payment,Payment provider response slow: 1031ms
LOG0008460,2026-03-10 06:06:52,INFO,database,Backup snapshot completed successfully
LOG0002608,2026-03-10 06:07:27,INFO,payment,Payment gateway responded OK in 3036ms
LOG0001899,2026-03-10 06:09:47,INFO,auth,User registered successfully: user_id=USR1879
LOG0002653,2026-03-10 06:12:51,INFO,api_gateway,GET /api/v1/users responded 200 in 2159ms
LOG0002338,2026-03-10 06:13:15,INFO,database,Connection pool: 26/20 active connections
LOG0005887,2026-03-10 06:13:43,INFO,payment,Webhook received from payment provider: status=SUCCESS
LOG0003113,2026-03-10 06:16:05,WARNING,auth,Failed login attempt for user_id=USR5136 (attempt 84/5)
LOG0009252,2026-03-10 06:16:31,INFO,api_gateway,GET /api/v1/users responded 200 in 3908ms
LOG0003936,2026-03-10 06:16:41,INFO,database,Cache hit ratio: 70% for last 5 minutes
LOG0004114,2026-03-10 06:26:25,INFO,payment,Subscription renewed: user_id=USR8173
LOG0006445,2026-03-10 06:26:27,ERROR,payment,Webhook delivery failed after 3 retries
LOG0006741,2026-03-10 06:28:05,INFO,database,Backup snapshot completed successfully
LOG0009439,2026-03-10 06:29:00,WARNING,database,Connection pool usage high: 32/20 connections
LOG0001341,2026-03-10 06:30:42,INFO,auth,Password changed for user_id=USR3515
LOG0003794,2026-03-10 06:32:33,INFO,auth,Token refreshed for user_id=USR4534
LOG0008819,2026-03-10 06:33:08,INFO,payment,Webhook received from payment provider: status=SUCCESS
LOG0004646,2026-03-10 06:36:44,INFO,database,Index hit on table=products query (4449ms)
LOG0004818,2026-03-10 06:40:58,ERROR,api_gateway,Rate limit exceeded for client_id=CLI592
LOG0003338,2026-03-10 06:47:10,INFO,database,Index hit on table=products query (3508ms)
LOG0004831,2026-03-10 06:52:46,INFO,payment,"Payment processed: order_id=ORD84775 amount=Rp4,245,000"
LOG0009495,2026-03-10 06:58:14,INFO,auth,Session created: session_id=SESS27024
LOG0002586,2026-03-10 06:59:37,INFO,payment,"Refund issued: order_id=ORD40698 amount=Rp7,763,000"
LOG0001896,2026-03-10 06:59:49,INFO,auth,User logout: user_id=USR9385
LOG0006309,2026-03-10 07:00:01,INFO,auth,User login successful: user_id=USR6823
LOG0006553,2026-03-10 07:00:45,INFO,database,INSERT INTO orders completed (2997ms)
LOG0004945,2026-03-10 07:06:54,INFO,api_gateway,DELETE /api/v1/item/INV85967 responded 204 in 2226ms
LOG0004154,2026-03-10 07:11:38,INFO,api_gateway,DELETE /api/v1/item/INV83623 responded 204 in 1383ms
LOG0007395,2026-03-10 07:14:12,INFO,api_gateway,GET /api/v1/users responded 200 in 3236ms
LOG0002832,2026-03-10 07:19:47,INFO,auth,Token refreshed for user_id=USR9576
LOG0007508,2026-03-10 07:23:46,ERROR,api_gateway,POST /api/v1/payment returned 500 after 2608ms
LOG0005133,2026-03-10 07:24:00,ERROR,api_gateway,Circuit breaker OPEN for service: inventory-service
LOG0004073,2026-03-10 07:24:31,INFO,payment,Currency conversion: USD→IDR for order_id=ORD99128
LOG0007124,2026-03-10 07:26:40,INFO,auth,Token refreshed for user_id=USR5783
LOG0009916,2026-03-10 07:34:20,WARNING,api_gateway,Rate limit approaching for client_id=CLI339: 64/100 req/min
LOG0004925,2026-03-10 07:36:36,ERROR,api_gateway,Invalid request schema on POST /api/v1/orders
LOG0002463,2026-03-10 07:40:49,INFO,payment,Currency conversion: USD→IDR for order_id=ORD43815
LOG0008089,2026-03-10 07:41:10,INFO,payment,Payment gateway responded OK in 2803ms
LOG0009979,2026-03-10 07:41:51,INFO,auth,User registered successfully: user_id=USR3884
LOG0000934,2026-03-10 07:42:03,INFO,payment,Webhook received from payment provider: status=SUCCESS
LOG0005387,2026-03-10 07:42:06,INFO,database,Cache hit ratio: 39% for last 5 minutes
LOG0003436,2026-03-10 07:45:16,WARNING,api_gateway,High latency detected on route /api/v1/search: 4338ms
LOG0005217,2026-03-10 07:47:31,ERROR,database,Replication lag exceeded threshold: 940ms behind primary
LOG0003735,2026-03-10 07:48:10,INFO,api_gateway,Request routed to service: order-service in 589ms
LOG0008367,2026-03-10 07:49:33,WARNING,api_gateway,Retry attempt 60 for downstream service inventory-service
LOG0001102,2026-03-10 07:52:23,ERROR,database,Query failed: syntax error near 'SELCT'
LOG0001582,2026-03-10 07:57:51,INFO,payment,Webhook received from payment provider: status=SUCCESS
LOG0008452,2026-03-10 07:58:44,WARNING,api_gateway,Rate limit approaching for client_id=CLI974: 44/100 req/min
LOG0005327,2026-03-10 08:00:32,INFO,api_gateway,DELETE /api/v1/item/INV36617 responded 204 in 975ms
LOG0009434,2026-03-10 08:03:42,INFO,api_gateway,GET /api/v1/users responded 200 in 1052ms
LOG0000733,2026-03-10 08:06:00,INFO,database,Transaction committed: txn_id=TXN22547
LOG0009482,2026-03-10 08:06:18,INFO,database,Cache hit ratio: 41% for last 5 minutes
LOG0006735,2026-03-10 08:07:29,ERROR,database,Deadlock detected on table=orders: txn_id=TXN19884
LOG0003973,2026-03-10 08:09:47,INFO,api_gateway,POST /api/v1/orders responded 201 in 391ms
LOG0003370,2026-03-10 08:11:29,INFO,payment,"Refund issued: order_id=ORD26394 amount=Rp2,968,000"
LOG0008768,2026-03-10 08:12:21,INFO,database,Backup snapshot completed successfully
LOG0001374,2026-03-10 08:13:55,INFO,database,Cache hit ratio: 85% for last 5 minutes
LOG0004032,2026-03-10 08:19:46,INFO,payment,"Refund issued: order_id=ORD79744 amount=Rp2,538,000"
LOG0004076,2026-03-10 08:27:39,INFO,payment,Subscription renewed: user_id=USR7502
LOG0000417,2026-03-10 08:34:53,INFO,database,Query executed: SELECT users WHERE id=USR7799 (4283ms)
LOG0001333,2026-03-10 08:36:11,INFO,auth,Password changed for user_id=USR4499
LOG0008118,2026-03-10 08:36:15,INFO,api_gateway,POST /api/v1/orders responded 201 in 1126ms
LOG0000708,2026-03-10 08:37:33,INFO,api_gateway,DELETE /api/v1/item/INV20462 responded 204 in 241ms
LOG0008655,2026-03-10 08:38:14,WARNING,database,Long-running transaction detected: txn_id=TXN90760 (1687ms)
LOG0002029,2026-03-10 08:40:16,INFO,auth,Token refreshed for user_id=USR3303
LOG0006048,2026-03-10 08:40:30,INFO,payment,"Payment processed: order_id=ORD30907 amount=Rp9,849,000"
LOG0001943,2026-03-10 08:45:11,INFO,database,Connection pool: 55/20 active connections
LOG0007943,2026-03-10 08:45:58,INFO,payment,Subscription renewed: user_id=USR3834
LOG0009751,2026-03-10 08:47:01,INFO,payment,"Refund issued: order_id=ORD10804 amount=Rp7,661,000"
LOG0003937,2026-03-10 08:49:00,INFO,auth,User logout: user_id=USR8198
LOG0008099,2026-03-10 08:49:04,INFO,payment,Webhook received from payment provider: status=SUCCESS
LOG0008715,2026-03-10 08:51:46,INFO,auth,Token generated for user_id=USR3926
LOG0007183,2026-03-10 08:53:06,INFO,auth,User registered successfully: user_id=USR4328
LOG0007149,2026-03-10 08:54:35,INFO,payment,Payment gateway responded OK in 3479ms
LOG0002501,2026-03-10 08:57:28,WARNING,database,Table=orders approaching max size: 83% capacity
LOG0009042,2026-03-10 09:02:15,INFO,api_gateway,PUT /api/v1/profile responded 200 in 4041ms
LOG0009940,2026-03-10 09:03:33,INFO,payment,"Refund issued: order_id=ORD64022 amount=Rp3,401,000"
LOG0003214,2026-03-10 09:03:46,INFO,payment,Invoice generated: invoice_id=INV37060
LOG0004266,2026-03-10 09:03:50,INFO,payment,Subscription renewed: user_id=USR8074
LOG0004246,2026-03-10 09:07:03,INFO,database,INSERT INTO orders completed (4126ms)
LOG0003741,2026-03-10 09:07:31,INFO,database,Index hit on table=products query (308ms)
LOG0003253,2026-03-10 09:09:45,ERROR,payment,Fraud detection triggered: order_id=ORD53620
LOG0008922,2026-03-10 09:13:40,INFO,auth,Token refreshed for user_id=USR9859
LOG0006459,2026-03-10 09:16:51,INFO,api_gateway,GET /api/v1/users responded 200 in 3972ms
LOG0000699,2026-03-10 09:16:54,INFO,api_gateway,Rate limit check passed for client_id=CLI151
LOG0000516,2026-03-10 09:17:32,INFO,api_gateway,DELETE /api/v1/item/INV24725 responded 204 in 1943ms
LOG0000004,2026-03-10 09:17:47,INFO,api_gateway,GET /api/v1/products responded 200 in 579ms
LOG0008158,2026-03-10 09:20:48,INFO,api_gateway,POST /api/v1/orders responded 201 in 3101ms
LOG0001713,2026-03-10 09:24:09,INFO,auth,Session created: session_id=SESS79946
LOG0001513,2026-03-10 09:25:54,INFO,auth,Session created: session_id=SESS83477
LOG0009129,2026-03-10 09:30:28,INFO,database,Connection pool: 40/20 active connections
LOG0000385,2026-03-10 09:31:17,ERROR,api_gateway,Rate limit exceeded for client_id=CLI698
LOG0001803,2026-03-10 09:31:58,INFO,database,Index hit on table=products query (4420ms)
LOG0009560,2026-03-10 09:35:55,WARNING,payment,Payment retry attempt 55/3 for order_id=ORD25580
LOG0005611,2026-03-10 09:36:06,INFO,auth,Token generated for user_id=USR5788
LOG0004138,2026-03-10 09:37:39,ERROR,auth,Account locked after 5 failed attempts: user_id=USR8332
LOG0006747,2026-03-10 09:38:58,WARNING,database,Index miss on table=events: consider reindexing
LOG0001761,2026-03-10 09:40:36,WARNING,api_gateway,Deprecated endpoint called: /api/v0/users by client_id=CLI555
LOG0008311,2026-03-10 09:43:49,INFO,auth,Password changed for user_id=USR5949
LOG0001909,2026-03-10 09:45:31,INFO,auth,Password changed for user_id=USR2987
LOG0000194,2026-03-10 09:45:38,INFO,database,Cache hit ratio: 42% for last 5 minutes
LOG0009696,2026-03-10 09:47:12,INFO,auth,Token generated for user_id=USR2667
LOG0009825,2026-03-10 09:47:23,WARNING,database,Table=orders approaching max size: 76% capacity
LOG0009295,2026-03-10 09:52:40,INFO,payment,Invoice generated: invoice_id=INV41749
LOG0004115,2026-03-10 10:12:11,INFO,payment,Currency conversion: USD→IDR for order_id=ORD42037
LOG0009419,2026-03-10 10:12:13,WARNING,auth,Token expiring soon for user_id=USR3146
LOG0009205,2026-03-10 10:15:04,ERROR,payment,Webhook delivery failed after 3 retries
LOG0003691,2026-03-10 10:19:05,INFO,database,Connection pool: 3/20 active connections
LOG0009799,2026-03-10 10:19:32,WARNING,api_gateway,High latency detected on route /api/v1/search: 2181ms
